통계연월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202212,충청북도,옥천군,심장,심한 장애,5
202212,충청북도,옥천군,호흡기,심한 장애,12
202212,충청북도,옥천군,안면,심한 장애,4
202212,충청북도,옥천군,장루.요루,심한 장애,2
202212,충청북도,옥천군,뇌전증,심한 장애,1
202212,충청북도,옥천군,지체,심하지 않은 장애,1801
202212,충청북도,옥천군,시각,심하지 않은 장애,358
202212,충청북도,옥천군,청각,심하지 않은 장애,771
202212,충청북도,옥천군,언어,심하지 않은 장애,12
202212,충청북도,옥천군,뇌병변,심하지 않은 장애,169
202212,충청북도,옥천군,정신,심하지 않은 장애,3
202212,충청북도,옥천군,신장,심하지 않은 장애,31
202212,충청북도,옥천군,심장,심하지 않은 장애,2
202212,충청북도,옥천군,간,심하지 않은 장애,12
202212,충청북도,옥천군,안면,심하지 않은 장애,2
202212,충청북도,옥천군,장루.요루,심하지 않은 장애,29
202212,충청북도,옥천군,뇌전증,심하지 않은 장애,10
202212,충청북도,영동군,지체,심한 장애,386
202212,충청북도,영동군,시각,심한 장애,68
202212,충청북도,영동군,청각,심한 장애,141
202212,충청북도,영동군,언어,심한 장애,15
202212,충청북도,영동군,지적,심한 장애,386
202212,충청북도,영동군,뇌병변,심한 장애,170
202212,충청북도,영동군,자폐성,심한 장애,23
202212,충청북도,영동군,정신,심한 장애,136
202212,충청북도,영동군,신장,심한 장애,82
202212,충청북도,영동군,심장,심한 장애,1
202212,충청북도,영동군,호흡기,심한 장애,15
202212,충청북도,영동군,장루.요루,심한 장애,3
202212,충청북도,영동군,뇌전증,심한 장애,2
202212,충청북도,영동군,지체,심하지 않은 장애,1800
202212,충청북도,영동군,시각,심하지 않은 장애,342
202212,충청북도,영동군,청각,심하지 않은 장애,559
202212,충청북도,영동군,언어,심하지 않은 장애,13
202212,충청북도,영동군,뇌병변,심하지 않은 장애,142
202212,충청북도,영동군,정신,심하지 않은 장애,1
202212,충청북도,영동군,신장,심하지 않은 장애,33
202212,충청북도,영동군,간,심하지 않은 장애,17
202212,충청북도,영동군,안면,심하지 않은 장애,3
202212,충청북도,영동군,장루.요루,심하지 않은 장애,23
202212,충청북도,영동군,뇌전증,심하지 않은 장애,8
202212,충청북도,증평군,지체,심한 장애,219
202212,충청북도,증평군,시각,심한 장애,40
202212,충청북도,증평군,청각,심한 장애,99
202212,충청북도,증평군,언어,심한 장애,17
202212,충청북도,증평군,지적,심한 장애,275
202212,충청북도,증평군,뇌병변,심한 장애,119
202212,충청북도,증평군,자폐성,심한 장애,21
202212,충청북도,증평군,정신,심한 장애,84
202212,충청북도,증평군,신장,심한 장애,64
202212,충청북도,증평군,심장,심한 장애,4
202212,충청북도,증평군,호흡기,심한 장애,15
202212,충청북도,증평군,안면,심한 장애,2
202212,충청북도,증평군,장루.요루,심한 장애,1
202212,충청북도,증평군,뇌전증,심한 장애,1
202212,충청북도,증평군,지체,심하지 않은 장애,822
202212,충청북도,증평군,시각,심하지 않은 장애,164
202212,충청북도,증평군,청각,심하지 않은 장애,296
202212,충청북도,증평군,언어,심하지 않은 장애,16
202212,충청북도,증평군,뇌병변,심하지 않은 장애,89
202212,충청북도,증평군,신장,심하지 않은 장애,15
202212,충청북도,증평군,심장,심하지 않은 장애,3
202212,충청북도,증평군,호흡기,심하지 않은 장애,1
202212,충청북도,증평군,간,심하지 않은 장애,8
202212,충청북도,증평군,장루.요루,심하지 않은 장애,15
202212,충청북도,증평군,뇌전증,심하지 않은 장애,5
202212,충청북도,진천군,지체,심한 장애,359
202212,충청북도,진천군,시각,심한 장애,69
202212,충청북도,진천군,청각,심한 장애,144
202212,충청북도,진천군,언어,심한 장애,29
202212,충청북도,진천군,지적,심한 장애,487
202212,충청북도,진천군,뇌병변,심한 장애,217
202212,충청북도,진천군,자폐성,심한 장애,51
202212,충청북도,진천군,정신,심한 장애,153
202212,충청북도,진천군,신장,심한 장애,116
202212,충청북도,진천군,심장,심한 장애,8
202212,충청북도,진천군,호흡기,심한 장애,16
202212,충청북도,진천군,간,심한 장애,2
202212,충청북도,진천군,안면,심한 장애,1
202212,충청북도,진천군,장루.요루,심한 장애,4
202212,충청북도,진천군,뇌전증,심한 장애,3
202212,충청북도,진천군,지체,심하지 않은 장애,1820
202212,충청북도,진천군,시각,심하지 않은 장애,372
202212,충청북도,진천군,청각,심하지 않은 장애,480
202212,충청북도,진천군,언어,심하지 않은 장애,27
202212,충청북도,진천군,뇌병변,심하지 않은 장애,173
202212,충청북도,진천군,정신,심하지 않은 장애,1
202212,충청북도,진천군,신장,심하지 않은 장애,40
202212,충청북도,진천군,심장,심하지 않은 장애,2
202212,충청북도,진천군,간,심하지 않은 장애,17
202212,충청북도,진천군,안면,심하지 않은 장애,1
202212,충청북도,진천군,장루.요루,심하지 않은 장애,26
202212,충청북도,진천군,뇌전증,심하지 않은 장애,8
202212,충청북도,괴산군,지체,심한 장애,285
202212,충청북도,괴산군,시각,심한 장애,60
202212,충청북도,괴산군,청각,심한 장애,130
202212,충청북도,괴산군,언어,심한 장애,17
202212,충청북도,괴산군,지적,심한 장애,409
202212,충청북도,괴산군,뇌병변,심한 장애,139
202212,충청북도,괴산군,자폐성,심한 장애,12
202212,충청북도,괴산군,정신,심한 장애,154
202212,충청북도,괴산군,신장,심한 장애,74
202212,충청북도,괴산군,심장,심한 장애,2
202212,충청북도,괴산군,호흡기,심한 장애,12
202212,충청북도,괴산군,간,심한 장애,1
202212,충청북도,괴산군,안면,심한 장애,1
202212,충청북도,괴산군,장루.요루,심한 장애,4
202212,충청북도,괴산군,뇌전증,심한 장애,1
202212,충청북도,괴산군,지체,심하지 않은 장애,1422
202212,충청북도,괴산군,시각,심하지 않은 장애,240
202212,충청북도,괴산군,청각,심하지 않은 장애,549
202212,충청북도,괴산군,언어,심하지 않은 장애,11
202212,충청북도,괴산군,뇌병변,심하지 않은 장애,122
202212,충청북도,괴산군,신장,심하지 않은 장애,23
202212,충청북도,괴산군,심장,심하지 않은 장애,2
202212,충청북도,괴산군,간,심하지 않은 장애,20
202212,충청북도,괴산군,안면,심하지 않은 장애,1
202212,충청북도,괴산군,장루.요루,심하지 않은 장애,27
202212,충청북도,괴산군,뇌전증,심하지 않은 장애,5
202212,충청북도,음성군,지체,심한 장애,701
202212,충청북도,음성군,시각,심한 장애,96
202212,충청북도,음성군,청각,심한 장애,222
202212,충청북도,음성군,언어,심한 장애,27
202212,충청북도,음성군,지적,심한 장애,1111
202212,충청북도,음성군,뇌병변,심한 장애,392
202212,충청북도,음성군,자폐성,심한 장애,58
202212,충청북도,음성군,정신,심한 장애,526
202212,충청북도,음성군,신장,심한 장애,149
202212,충청북도,음성군,심장,심한 장애,8
202212,충청북도,음성군,호흡기,심한 장애,19
202212,충청북도,음성군,간,심한 장애,2
202212,충청북도,음성군,안면,심한 장애,1
202212,충청북도,음성군,장루.요루,심한 장애,7
202212,충청북도,음성군,뇌전증,심한 장애,3
202212,충청북도,음성군,지체,심하지 않은 장애,2512
202212,충청북도,음성군,시각,심하지 않은 장애,463
202212,충청북도,음성군,청각,심하지 않은 장애,664
202212,충청북도,음성군,언어,심하지 않은 장애,19
202212,충청북도,음성군,뇌병변,심하지 않은 장애,253
202212,충청북도,음성군,정신,심하지 않은 장애,1
202212,충청북도,음성군,신장,심하지 않은 장애,52
202212,충청북도,음성군,심장,심하지 않은 장애,2
202212,충청북도,음성군,간,심하지 않은 장애,34
202212,충청북도,음성군,안면,심하지 않은 장애,1
202212,충청북도,음성군,장루.요루,심하지 않은 장애,40
202212,충청북도,음성군,뇌전증,심하지 않은 장애,14
202212,충청북도,단양군,지체,심한 장애,266
202212,충청북도,단양군,시각,심한 장애,48
202212,충청북도,단양군,청각,심한 장애,85
202212,충청북도,단양군,언어,심한 장애,3
202212,충청북도,단양군,지적,심한 장애,245
202212,충청북도,단양군,뇌병변,심한 장애,100
202212,충청북도,단양군,자폐성,심한 장애,8
202212,충청북도,단양군,정신,심한 장애,99
202212,충청북도,단양군,신장,심한 장애,52
202212,충청북도,단양군,심장,심한 장애,9
202212,충청북도,단양군,호흡기,심한 장애,12
202212,충청북도,단양군,안면,심한 장애,3
202212,충청북도,단양군,장루.요루,심한 장애,1
202212,충청북도,단양군,뇌전증,심한 장애,2
202212,충청북도,단양군,지체,심하지 않은 장애,1200
202212,충청북도,단양군,시각,심하지 않은 장애,196
202212,충청북도,단양군,청각,심하지 않은 장애,254
202212,충청북도,단양군,언어,심하지 않은 장애,9
202212,충청북도,단양군,뇌병변,심하지 않은 장애,86
202212,충청북도,단양군,정신,심하지 않은 장애,1
202212,충청북도,단양군,신장,심하지 않은 장애,10
202212,충청북도,단양군,심장,심하지 않은 장애,2
202212,충청북도,단양군,간,심하지 않은 장애,13
202212,충청북도,단양군,장루.요루,심하지 않은 장애,21
202212,충청북도,단양군,뇌전증,심하지 않은 장애,3
202212,충청남도,천안시,지체,심한 장애,2283
202212,충청남도,천안시,시각,심한 장애,473
202212,충청남도,천안시,청각,심한 장애,1037
202212,충청남도,천안시,언어,심한 장애,103
202212,충청남도,천안시,지적,심한 장애,2677
202212,충청남도,천안시,뇌병변,심한 장애,1431
202212,충청남도,천안시,자폐성,심한 장애,438
202212,충청남도,천안시,정신,심한 장애,1139
202212,충청남도,천안시,신장,심한 장애,795
202212,충청남도,천안시,심장,심한 장애,48
202212,충청남도,천안시,호흡기,심한 장애,108
202212,충청남도,천안시,간,심한 장애,11
202212,충청남도,천안시,안면,심한 장애,17
202212,충청남도,천안시,장루.요루,심한 장애,14
202212,충청남도,천안시,뇌전증,심한 장애,18
202212,충청남도,천안시,지체,심하지 않은 장애,9391
202212,충청남도,천안시,시각,심하지 않은 장애,2281
202212,충청남도,천안시,청각,심하지 않은 장애,3133
202212,충청남도,천안시,언어,심하지 않은 장애,178
202212,충청남도,천안시,뇌병변,심하지 않은 장애,996
202212,충청남도,천안시,정신,심하지 않은 장애,4
202212,충청남도,천안시,신장,심하지 않은 장애,304
202212,충청남도,천안시,심장,심하지 않은 장애,12
202212,충청남도,천안시,호흡기,심하지 않은 장애,2
202212,충청남도,천안시,간,심하지 않은 장애,146
202212,충청남도,천안시,안면,심하지 않은 장애,16
202212,충청남도,천안시,장루.요루,심하지 않은 장애,124
202212,충청남도,천안시,뇌전증,심하지 않은 장애,38
202212,충청남도,공주시,지체,심한 장애,778
202212,충청남도,공주시,시각,심한 장애,113
202212,충청남도,공주시,청각,심한 장애,332
202212,충청남도,공주시,언어,심한 장애,37
202212,충청남도,공주시,지적,심한 장애,1066
202212,충청남도,공주시,뇌병변,심한 장애,401
202212,충청남도,공주시,자폐성,심한 장애,75
202212,충청남도,공주시,정신,심한 장애,425
202212,충청남도,공주시,신장,심한 장애,216
202212,충청남도,공주시,심장,심한 장애,6
202212,충청남도,공주시,호흡기,심한 장애,28
202212,충청남도,공주시,간,심한 장애,1
202212,충청남도,공주시,안면,심한 장애,3
202212,충청남도,공주시,장루.요루,심한 장애,3
202212,충청남도,공주시,뇌전증,심한 장애,11
202212,충청남도,공주시,지체,심하지 않은 장애,3145
202212,충청남도,공주시,시각,심하지 않은 장애,581
202212,충청남도,공주시,청각,심하지 않은 장애,990
202212,충청남도,공주시,언어,심하지 않은 장애,31
202212,충청남도,공주시,뇌병변,심하지 않은 장애,299
202212,충청남도,공주시,정신,심하지 않은 장애,1
202212,충청남도,공주시,신장,심하지 않은 장애,53
202212,충청남도,공주시,호흡기,심하지 않은 장애,1
202212,충청남도,공주시,간,심하지 않은 장애,36
202212,충청남도,공주시,안면,심하지 않은 장애,4
202212,충청남도,공주시,장루.요루,심하지 않은 장애,47
202212,충청남도,공주시,뇌전증,심하지 않은 장애,10
202212,충청남도,보령시,지체,심한 장애,1055
202212,충청남도,보령시,시각,심한 장애,133
202212,충청남도,보령시,청각,심한 장애,271
202212,충청남도,보령시,언어,심한 장애,38
202212,충청남도,보령시,지적,심한 장애,937
202212,충청남도,보령시,뇌병변,심한 장애,322
202212,충청남도,보령시,자폐성,심한 장애,63
202212,충청남도,보령시,정신,심한 장애,282
202212,충청남도,보령시,신장,심한 장애,177
202212,충청남도,보령시,심장,심한 장애,9
202212,충청남도,보령시,호흡기,심한 장애,54
202212,충청남도,보령시,간,심한 장애,1
202212,충청남도,보령시,안면,심한 장애,5
202212,충청남도,보령시,장루.요루,심한 장애,7
202212,충청남도,보령시,뇌전증,심한 장애,8
202212,충청남도,보령시,지체,심하지 않은 장애,3196
202212,충청남도,보령시,시각,심하지 않은 장애,589
202212,충청남도,보령시,청각,심하지 않은 장애,1114
202212,충청남도,보령시,언어,심하지 않은 장애,30
202212,충청남도,보령시,뇌병변,심하지 않은 장애,249
202212,충청남도,보령시,정신,심하지 않은 장애,4
202212,충청남도,보령시,신장,심하지 않은 장애,55
202212,충청남도,보령시,심장,심하지 않은 장애,2
202212,충청남도,보령시,간,심하지 않은 장애,39
202212,충청남도,보령시,안면,심하지 않은 장애,3
202212,충청남도,보령시,장루.요루,심하지 않은 장애,50
202212,충청남도,보령시,뇌전증,심하지 않은 장애,22
202212,충청남도,아산시,지체,심한 장애,1329
202212,충청남도,아산시,시각,심한 장애,247
202212,충청남도,아산시,청각,심한 장애,651
202212,충청남도,아산시,언어,심한 장애,67
202212,충청남도,아산시,지적,심한 장애,1636
202212,충청남도,아산시,뇌병변,심한 장애,735
202212,충청남도,아산시,자폐성,심한 장애,232
202212,충청남도,아산시,정신,심한 장애,618
202212,충청남도,아산시,신장,심한 장애,463
202212,충청남도,아산시,심장,심한 장애,21
202212,충청남도,아산시,호흡기,심한 장애,63
202212,충청남도,아산시,간,심한 장애,4
202212,충청남도,아산시,안면,심한 장애,5
202212,충청남도,아산시,장루.요루,심한 장애,10
202212,충청남도,아산시,뇌전증,심한 장애,8
202212,충청남도,아산시,지체,심하지 않은 장애,5859
202212,충청남도,아산시,시각,심하지 않은 장애,1377
202212,충청남도,아산시,청각,심하지 않은 장애,1852
202212,충청남도,아산시,언어,심하지 않은 장애,100
202212,충청남도,아산시,뇌병변,심하지 않은 장애,602
202212,충청남도,아산시,정신,심하지 않은 장애,4
202212,충청남도,아산시,신장,심하지 않은 장애,161
202212,충청남도,아산시,심장,심하지 않은 장애,10
202212,충청남도,아산시,호흡기,심하지 않은 장애,2
202212,충청남도,아산시,간,심하지 않은 장애,56
202212,충청남도,아산시,안면,심하지 않은 장애,14
202212,충청남도,아산시,장루.요루,심하지 않은 장애,99
202212,충청남도,아산시,뇌전증,심하지 않은 장애,24
202212,충청남도,서산시,지체,심한 장애,951
202212,충청남도,서산시,시각,심한 장애,162
202212,충청남도,서산시,청각,심한 장애,354
202212,충청남도,서산시,언어,심한 장애,36
202212,충청남도,서산시,지적,심한 장애,913
202212,충청남도,서산시,뇌병변,심한 장애,427
202212,충청남도,서산시,자폐성,심한 장애,116
202212,충청남도,서산시,정신,심한 장애,306
202212,충청남도,서산시,신장,심한 장애,226
202212,충청남도,서산시,심장,심한 장애,12
202212,충청남도,서산시,호흡기,심한 장애,31
202212,충청남도,서산시,간,심한 장애,4
202212,충청남도,서산시,안면,심한 장애,6
202212,충청남도,서산시,장루.요루,심한 장애,9
202212,충청남도,서산시,뇌전증,심한 장애,3
202212,충청남도,서산시,지체,심하지 않은 장애,3962
202212,충청남도,서산시,시각,심하지 않은 장애,761
202212,충청남도,서산시,청각,심하지 않은 장애,1511
202212,충청남도,서산시,언어,심하지 않은 장애,52
202212,충청남도,서산시,뇌병변,심하지 않은 장애,306
202212,충청남도,서산시,정신,심하지 않은 장애,2
202212,충청남도,서산시,신장,심하지 않은 장애,71
202212,충청남도,서산시,심장,심하지 않은 장애,3
202212,충청남도,서산시,호흡기,심하지 않은 장애,1
202212,충청남도,서산시,간,심하지 않은 장애,49
202212,충청남도,서산시,안면,심하지 않은 장애,4
202212,충청남도,서산시,장루.요루,심하지 않은 장애,66
202212,충청남도,서산시,뇌전증,심하지 않은 장애,20
202212,충청남도,논산시,지체,심한 장애,897
202212,충청남도,논산시,시각,심한 장애,141
202212,충청남도,논산시,청각,심한 장애,397
202212,충청남도,논산시,언어,심한 장애,43
202212,충청남도,논산시,지적,심한 장애,1043
202212,충청남도,논산시,뇌병변,심한 장애,529
202212,충청남도,논산시,자폐성,심한 장애,55
202212,충청남도,논산시,정신,심한 장애,763
202212,충청남도,논산시,신장,심한 장애,192
202212,충청남도,논산시,심장,심한 장애,4
202212,충청남도,논산시,호흡기,심한 장애,33
202212,충청남도,논산시,간,심한 장애,1
202212,충청남도,논산시,안면,심한 장애,6
202212,충청남도,논산시,장루.요루,심한 장애,7
202212,충청남도,논산시,뇌전증,심한 장애,8
202212,충청남도,논산시,지체,심하지 않은 장애,3617
202212,충청남도,논산시,시각,심하지 않은 장애,658
202212,충청남도,논산시,청각,심하지 않은 장애,1354
202212,충청남도,논산시,언어,심하지 않은 장애,34
202212,충청남도,논산시,뇌병변,심하지 않은 장애,368
202212,충청남도,논산시,정신,심하지 않은 장애,1
202212,충청남도,논산시,신장,심하지 않은 장애,48
202212,충청남도,논산시,심장,심하지 않은 장애,4
202212,충청남도,논산시,간,심하지 않은 장애,27
202212,충청남도,논산시,안면,심하지 않은 장애,2
202212,충청남도,논산시,장루.요루,심하지 않은 장애,46
202212,충청남도,논산시,뇌전증,심하지 않은 장애,25
202212,충청남도,계룡시,지체,심한 장애,123
202212,충청남도,계룡시,시각,심한 장애,22
202212,충청남도,계룡시,청각,심한 장애,40
202212,충청남도,계룡시,언어,심한 장애,9
202212,충청남도,계룡시,지적,심한 장애,151
202212,충청남도,계룡시,뇌병변,심한 장애,102
202212,충청남도,계룡시,자폐성,심한 장애,30
202212,충청남도,계룡시,정신,심한 장애,60
202212,충청남도,계룡시,신장,심한 장애,36
202212,충청남도,계룡시,심장,심한 장애,1
202212,충청남도,계룡시,호흡기,심한 장애,6
202212,충청남도,계룡시,안면,심한 장애,2
202212,충청남도,계룡시,장루.요루,심한 장애,1
202212,충청남도,계룡시,뇌전증,심한 장애,3
202212,충청남도,계룡시,지체,심하지 않은 장애,637
202212,충청남도,계룡시,시각,심하지 않은 장애,125
202212,충청남도,계룡시,청각,심하지 않은 장애,204
202212,충청남도,계룡시,언어,심하지 않은 장애,8
202212,충청남도,계룡시,뇌병변,심하지 않은 장애,59
202212,충청남도,계룡시,신장,심하지 않은 장애,23
202212,충청남도,계룡시,심장,심하지 않은 장애,1
202212,충청남도,계룡시,호흡기,심하지 않은 장애,1
202212,충청남도,계룡시,간,심하지 않은 장애,5
202212,충청남도,계룡시,장루.요루,심하지 않은 장애,13
202212,충청남도,계룡시,뇌전증,심하지 않은 장애,1
202212,충청남도,당진시,지체,심한 장애,997
202212,충청남도,당진시,시각,심한 장애,160
202212,충청남도,당진시,청각,심한 장애,362
202212,충청남도,당진시,언어,심한 장애,34
202212,충청남도,당진시,지적,심한 장애,850
202212,충청남도,당진시,뇌병변,심한 장애,449
202212,충청남도,당진시,자폐성,심한 장애,127
202212,충청남도,당진시,정신,심한 장애,242
202212,충청남도,당진시,신장,심한 장애,217
202212,충청남도,당진시,심장,심한 장애,7
202212,충청남도,당진시,호흡기,심한 장애,45
202212,충청남도,당진시,안면,심한 장애,6
202212,충청남도,당진시,장루.요루,심한 장애,8
202212,충청남도,당진시,뇌전증,심한 장애,5
202212,충청남도,당진시,지체,심하지 않은 장애,4302
202212,충청남도,당진시,시각,심하지 않은 장애,835
202212,충청남도,당진시,청각,심하지 않은 장애,1410
202212,충청남도,당진시,언어,심하지 않은 장애,65
202212,충청남도,당진시,뇌병변,심하지 않은 장애,290
202212,충청남도,당진시,정신,심하지 않은 장애,1
202212,충청남도,당진시,신장,심하지 않은 장애,68
202212,충청남도,당진시,심장,심하지 않은 장애,4
202212,충청남도,당진시,간,심하지 않은 장애,46
202212,충청남도,당진시,안면,심하지 않은 장애,6
202212,충청남도,당진시,장루.요루,심하지 않은 장애,67
202212,충청남도,당진시,뇌전증,심하지 않은 장애,5
202212,충청남도,금산군,지체,심한 장애,408
202212,충청남도,금산군,시각,심한 장애,68
202212,충청남도,금산군,청각,심한 장애,166
202212,충청남도,금산군,언어,심한 장애,18
202212,충청남도,금산군,지적,심한 장애,440
202212,충청남도,금산군,뇌병변,심한 장애,202
202212,충청남도,금산군,자폐성,심한 장애,32
202212,충청남도,금산군,정신,심한 장애,137
202212,충청남도,금산군,신장,심한 장애,97
202212,충청남도,금산군,심장,심한 장애,5
202212,충청남도,금산군,호흡기,심한 장애,10
202212,충청남도,금산군,간,심한 장애,2
202212,충청남도,금산군,안면,심한 장애,3
202212,충청남도,금산군,장루.요루,심한 장애,1
202212,충청남도,금산군,뇌전증,심한 장애,2
202212,충청남도,금산군,지체,심하지 않은 장애,1855
202212,충청남도,금산군,시각,심하지 않은 장애,314
202212,충청남도,금산군,청각,심하지 않은 장애,674
202212,충청남도,금산군,언어,심하지 않은 장애,14
202212,충청남도,금산군,뇌병변,심하지 않은 장애,166
202212,충청남도,금산군,신장,심하지 않은 장애,27
202212,충청남도,금산군,간,심하지 않은 장애,21
202212,충청남도,금산군,안면,심하지 않은 장애,2
202212,충청남도,금산군,장루.요루,심하지 않은 장애,32
202212,충청남도,금산군,뇌전증,심하지 않은 장애,6
202212,충청남도,부여군,지체,심한 장애,651
202212,충청남도,부여군,시각,심한 장애,92
202212,충청남도,부여군,청각,심한 장애,289
202212,충청남도,부여군,언어,심한 장애,27
202212,충청남도,부여군,지적,심한 장애,627
202212,충청남도,부여군,뇌병변,심한 장애,314
202212,충청남도,부여군,자폐성,심한 장애,40
202212,충청남도,부여군,정신,심한 장애,325
202212,충청남도,부여군,신장,심한 장애,130
202212,충청남도,부여군,심장,심한 장애,5
202212,충청남도,부여군,호흡기,심한 장애,23
202212,충청남도,부여군,간,심한 장애,2
202212,충청남도,부여군,안면,심한 장애,2
202212,충청남도,부여군,장루.요루,심한 장애,4
202212,충청남도,부여군,뇌전증,심한 장애,1
202212,충청남도,부여군,지체,심하지 않은 장애,2679
202212,충청남도,부여군,시각,심하지 않은 장애,446
202212,충청남도,부여군,청각,심하지 않은 장애,973
202212,충청남도,부여군,언어,심하지 않은 장애,13
202212,충청남도,부여군,뇌병변,심하지 않은 장애,207
202212,충청남도,부여군,정신,심하지 않은 장애,1
202212,충청남도,부여군,신장,심하지 않은 장애,37
202212,충청남도,부여군,심장,심하지 않은 장애,3
202212,충청남도,부여군,호흡기,심하지 않은 장애,1
202212,충청남도,부여군,간,심하지 않은 장애,29
202212,충청남도,부여군,장루.요루,심하지 않은 장애,37
202212,충청남도,부여군,뇌전증,심하지 않은 장애,11
202212,충청남도,서천군,지체,심한 장애,467
202212,충청남도,서천군,시각,심한 장애,91
202212,충청남도,서천군,청각,심한 장애,202
202212,충청남도,서천군,언어,심한 장애,17
202212,충청남도,서천군,지적,심한 장애,512
202212,충청남도,서천군,뇌병변,심한 장애,240
202212,충청남도,서천군,자폐성,심한 장애,23
202212,충청남도,서천군,정신,심한 장애,184
202212,충청남도,서천군,신장,심한 장애,98
202212,충청남도,서천군,심장,심한 장애,8
202212,충청남도,서천군,호흡기,심한 장애,17
202212,충청남도,서천군,안면,심한 장애,1
202212,충청남도,서천군,장루.요루,심한 장애,6
202212,충청남도,서천군,뇌전증,심한 장애,6
202212,충청남도,서천군,지체,심하지 않은 장애,2271
202212,충청남도,서천군,시각,심하지 않은 장애,364
202212,충청남도,서천군,청각,심하지 않은 장애,710
202212,충청남도,서천군,언어,심하지 않은 장애,15
202212,충청남도,서천군,뇌병변,심하지 않은 장애,207
202212,충청남도,서천군,정신,심하지 않은 장애,1
202212,충청남도,서천군,신장,심하지 않은 장애,33
202212,충청남도,서천군,심장,심하지 않은 장애,3
202212,충청남도,서천군,간,심하지 않은 장애,16
202212,충청남도,서천군,안면,심하지 않은 장애,2
202212,충청남도,서천군,장루.요루,심하지 않은 장애,31
202212,충청남도,서천군,뇌전증,심하지 않은 장애,5
202212,충청남도,청양군,지체,심한 장애,268
202212,충청남도,청양군,시각,심한 장애,47
202212,충청남도,청양군,청각,심한 장애,129
202212,충청남도,청양군,언어,심한 장애,20
202212,충청남도,청양군,지적,심한 장애,261
202212,충청남도,청양군,뇌병변,심한 장애,124
202212,충청남도,청양군,자폐성,심한 장애,15
202212,충청남도,청양군,정신,심한 장애,86
202212,충청남도,청양군,신장,심한 장애,58
202212,충청남도,청양군,호흡기,심한 장애,15
202212,충청남도,청양군,간,심한 장애,1
202212,충청남도,청양군,안면,심한 장애,1
202212,충청남도,청양군,장루.요루,심한 장애,1
202212,충청남도,청양군,뇌전증,심한 장애,3
202212,충청남도,청양군,지체,심하지 않은 장애,1227
202212,충청남도,청양군,시각,심하지 않은 장애,215
202212,충청남도,청양군,청각,심하지 않은 장애,602
202212,충청남도,청양군,언어,심하지 않은 장애,6
202212,충청남도,청양군,뇌병변,심하지 않은 장애,108
202212,충청남도,청양군,정신,심하지 않은 장애,1
202212,충청남도,청양군,신장,심하지 않은 장애,13
202212,충청남도,청양군,심장,심하지 않은 장애,1
202212,충청남도,청양군,간,심하지 않은 장애,8
202212,충청남도,청양군,장루.요루,심하지 않은 장애,16
202212,충청남도,청양군,뇌전증,심하지 않은 장애,7
202212,충청남도,홍성군,지체,심한 장애,704
202212,충청남도,홍성군,시각,심한 장애,107
202212,충청남도,홍성군,청각,심한 장애,273
202212,충청남도,홍성군,언어,심한 장애,20
202212,충청남도,홍성군,지적,심한 장애,568
202212,충청남도,홍성군,뇌병변,심한 장애,303
202212,충청남도,홍성군,자폐성,심한 장애,62
202212,충청남도,홍성군,정신,심한 장애,362
202212,충청남도,홍성군,신장,심한 장애,154
202212,충청남도,홍성군,심장,심한 장애,1
202212,충청남도,홍성군,호흡기,심한 장애,34
202212,충청남도,홍성군,간,심한 장애,2
202212,충청남도,홍성군,안면,심한 장애,3
202212,충청남도,홍성군,장루.요루,심한 장애,2
202212,충청남도,홍성군,지체,심하지 않은 장애,2670
202212,충청남도,홍성군,시각,심하지 않은 장애,535
202212,충청남도,홍성군,청각,심하지 않은 장애,1285
202212,충청남도,홍성군,언어,심하지 않은 장애,21
202212,충청남도,홍성군,뇌병변,심하지 않은 장애,217
202212,충청남도,홍성군,정신,심하지 않은 장애,2
202212,충청남도,홍성군,신장,심하지 않은 장애,40
202212,충청남도,홍성군,심장,심하지 않은 장애,2
202212,충청남도,홍성군,호흡기,심하지 않은 장애,1
202212,충청남도,홍성군,간,심하지 않은 장애,27
202212,충청남도,홍성군,안면,심하지 않은 장애,5
202212,충청남도,홍성군,장루.요루,심하지 않은 장애,33
202212,충청남도,홍성군,뇌전증,심하지 않은 장애,6
202212,충청남도,예산군,지체,심한 장애,595
202212,충청남도,예산군,시각,심한 장애,124
202212,충청남도,예산군,청각,심한 장애,264
202212,충청남도,예산군,언어,심한 장애,28
202212,충청남도,예산군,지적,심한 장애,562
202212,충청남도,예산군,뇌병변,심한 장애,314
202212,충청남도,예산군,자폐성,심한 장애,27
202212,충청남도,예산군,정신,심한 장애,243
202212,충청남도,예산군,신장,심한 장애,161
202212,충청남도,예산군,심장,심한 장애,11
202212,충청남도,예산군,호흡기,심한 장애,34
202212,충청남도,예산군,간,심한 장애,1
202212,충청남도,예산군,안면,심한 장애,3
202212,충청남도,예산군,장루.요루,심한 장애,6
202212,충청남도,예산군,뇌전증,심한 장애,5
202212,충청남도,예산군,지체,심하지 않은 장애,2683
202212,충청남도,예산군,시각,심하지 않은 장애,600
202212,충청남도,예산군,청각,심하지 않은 장애,1513
202212,충청남도,예산군,언어,심하지 않은 장애,22
202212,충청남도,예산군,뇌병변,심하지 않은 장애,232
202212,충청남도,예산군,신장,심하지 않은 장애,25
202212,충청남도,예산군,심장,심하지 않은 장애,4
202212,충청남도,예산군,호흡기,심하지 않은 장애,1
